,REGISTRATION_DATE,REGISTRATION_COUNTRY,PURCHASE_COUNT,PURCHASE_COUNT_DELIVERY,PURCHASE_COUNT_TAKEAWAY,FIRST_PURCHASE_DAY,LAST_PURCHASE_DAY,USER_ID,BREAKFAST_PURCHASES,LUNCH_PURCHASES,EVENING_PURCHASES,DINNER_PURCHASES,LATE_NIGHT_PURCHASES,TOTAL_PURCHASES_EUR,DISTINCT_PURCHASE_VENUE_COUNT,MIN_PURCHASE_VALUE_EUR,MAX_PURCHASE_VALUE_EUR,AVG_PURCHASE_VALUE_EUR,PREFERRED_DEVICE,IOS_PURCHASES,WEB_PURCHASES,ANDROID_PURCHASES,PREFERRED_RESTAURANT_TYPES,USER_HAS_VALID_PAYMENT_METHOD,MOST_COMMON_HOUR_OF_THE_DAY_TO_PURCHASE,MOST_COMMON_WEEKDAY_TO_PURCHASE,AVG_DAYS_BETWEEN_PURCHASES,MEDIAN_DAYS_BETWEEN_PURCHASES,AVERAGE_DELIVERY_DISTANCE_KMS,GENERAL_MERCHANDISE,GROCERY,PET_SUPPLIES,RESTAURANT,RETAIL_STORE
8666,2019-09-13 00:00:00.000,DNK,0,,,,,8667,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8667,2019-09-13 00:00:00.000,FIN,5,5.0,0.0,2019-09-13 00:00:00.000,2020-07-16 00:00:00.000,8668,0.0,3.0,0.0,2.0,0.0,82.984,5.0,14.196,20.32,16.192,ios,5.0,0.0,0.0,,True,17.0,6.0,77.0,69.0,6.093,0,0,0,5,0
8668,2019-09-13 00:00:00.000,GRC,0,,,,,8669,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8669,2019-09-13 00:00:00.000,FIN,6,6.0,0.0,2019-09-13 00:00:00.000,2020-05-20 00:00:00.000,8670,0.0,0.0,3.0,3.0,0.0,152.812,4.0,20.28,36.576,25.3,android,0.0,0.0,6.0,,False,15.0,1.0,50.0,59.0,3.358,0,0,0,3,3
8670,2019-09-13 00:00:00.000,GRC,2,2.0,0.0,2020-07-12 00:00:00.000,2020-10-13 00:00:00.000,8671,0.0,2.0,0.0,0.0,0.0,25.3,1.0,12.168,13.208,12.144,ios,2.0,0.0,0.0,,True,17.0,6.0,93.0,93.0,3.526,0,0,0,2,0
8671,2019-09-13 00:00:00.000,FIN,7,7.0,0.0,2019-09-13 00:00:00.000,2020-05-04 00:00:00.000,8672,0.0,1.0,2.0,4.0,0.0,134.596,1.0,16.224,23.368,19.228,ios,7.0,0.0,0.0,"[
  ""american"",
  ""italian""
]",True,3.0,7.0,39.0,30.0,10.948,1,3,0,3,0
8672,2019-09-13 00:00:00.000,FIN,0,,,,,8673,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8673,2019-09-13 00:00:00.000,FIN,0,,,,,8674,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8674,2019-09-13 00:00:00.000,DNK,2,2.0,0.0,2019-11-09 00:00:00.000,2019-12-14 00:00:00.000,8675,0.0,2.0,0.0,0.0,0.0,39.468,1.0,18.252,21.336,20.24,ios,2.0,0.0,0.0,,True,15.0,3.0,35.0,35.0,4.295,0,0,0,2,0
8675,2019-09-13 00:00:00.000,FIN,0,,,,,8676,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8676,2019-09-13 00:00:00.000,DNK,8,8.0,0.0,2019-10-11 00:00:00.000,2020-08-07 00:00:00.000,8677,0.0,2.0,0.0,6.0,0.0,363.308,3.0,34.476,71.12,45.54,ios,8.0,0.0,0.0,,False,4.0,3.0,43.0,12.0,7.658,0,0,0,4,4
8677,2019-09-13 00:00:00.000,FIN,4,4.0,0.0,2019-09-13 00:00:00.000,2020-04-29 00:00:00.000,8678,0.0,1.0,0.0,3.0,0.0,141.68,2.0,31.434,41.656,35.42,ios,4.0,0.0,0.0,"[
  ""japanese""
]",True,22.0,4.0,76.0,80.0,9.919,0,0,0,4,0
8678,2019-09-13 00:00:00.000,FIN,76,73.0,3.0,2019-09-13 00:00:00.000,2020-10-21 00:00:00.000,8679,0.0,36.0,7.0,33.0,0.0,2028.048,19.0,14.196,45.72,26.312,web,0.0,76.0,0.0,"[
  ""mexican"",
  ""american""
]",True,13.0,4.0,5.0,4.0,2.625,0,0,0,38,38
8679,2019-09-13 00:00:00.000,FIN,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8680,0.0,1.0,0.0,0.0,0.0,52.624,1.0,52.728,52.832,52.624,android,0.0,0.0,1.0,,True,23.0,4.0,,,1.402,0,0,0,1,0
8680,2019-09-13 00:00:00.000,GRC,1,1.0,0.0,2020-08-30 00:00:00.000,2020-08-30 00:00:00.000,8681,0.0,0.0,1.0,0.0,0.0,27.324,1.0,27.378,27.432,27.324,android,0.0,0.0,1.0,,True,21.0,1.0,,,6.695,0,0,0,1,0
8681,2019-09-13 00:00:00.000,DNK,0,,,,,8682,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8682,2019-09-13 00:00:00.000,DNK,2,2.0,0.0,2020-06-29 00:00:00.000,2020-07-19 00:00:00.000,8683,0.0,1.0,0.0,1.0,0.0,74.888,2.0,34.476,41.656,37.444,ios,2.0,0.0,0.0,,False,17.0,7.0,20.0,20.0,1.522,0,0,0,2,0
8683,2019-09-13 00:00:00.000,DNK,0,,,,,8684,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8684,2019-09-13 00:00:00.000,DNK,14,14.0,0.0,2020-01-04 00:00:00.000,2020-10-14 00:00:00.000,8685,1.0,6.0,0.0,7.0,0.0,340.032,4.0,16.224,35.56,24.288,web,0.0,0.0,14.0,"[
  ""american"",
  ""italian"",
  ""middle eastern""
]",False,22.0,5.0,22.0,10.0,1.398,0,0,0,7,7
8685,2019-09-13 00:00:00.000,FIN,0,,,,,8686,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8686,2019-09-13 00:00:00.000,GRC,0,,,,,8687,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8687,2019-09-13 00:00:00.000,FIN,11,10.0,1.0,2019-09-13 00:00:00.000,2020-10-09 00:00:00.000,8688,0.0,10.0,0.0,1.0,0.0,506.0,8.0,32.448,65.024,45.54,ios,11.0,0.0,0.0,"[
  ""middle eastern""
]",True,8.0,3.0,39.0,28.0,3.154,1,5,0,5,0
8688,2019-09-13 00:00:00.000,FIN,0,,,,,8689,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8689,2019-09-13 00:00:00.000,GRC,0,,,,,8690,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8690,2019-09-13 00:00:00.000,FIN,0,,,,,8691,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8691,2019-09-13 00:00:00.000,FIN,0,,,,,8692,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8692,2019-09-13 00:00:00.000,DNK,0,,,,,8693,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8693,2019-09-13 00:00:00.000,DNK,0,,,,,8694,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8694,2019-09-13 00:00:00.000,FIN,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8695,0.0,0.0,0.0,1.0,0.0,39.468,1.0,39.546,39.624,39.468,android,0.0,0.0,1.0,,True,22.0,1.0,,,10.373,0,0,0,1,0
8695,2019-09-13 00:00:00.000,GRC,8,7.0,1.0,2020-04-06 00:00:00.000,2020-09-01 00:00:00.000,8696,1.0,2.0,3.0,2.0,0.0,152.812,7.0,9.126,31.496,19.228,ios,8.0,0.0,0.0,,True,7.0,3.0,21.0,15.0,6.177,0,0,0,4,4
8696,2019-09-13 00:00:00.000,FIN,6,4.0,2.0,2019-10-12 00:00:00.000,2020-06-15 00:00:00.000,8697,0.0,3.0,0.0,3.0,0.0,90.068,4.0,13.182,21.336,15.18,ios,6.0,0.0,0.0,,False,4.0,3.0,49.0,53.0,7.295,0,0,0,3,3
8697,2019-09-13 00:00:00.000,FIN,0,,,,,8698,,,,,,,,,,,ios,,,,,True,,,,,,0,0,0,0,0
8698,2019-09-13 00:00:00.000,FIN,0,,,,,8699,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8699,2019-09-13 00:00:00.000,DNK,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8700,0.0,1.0,0.0,0.0,0.0,14.168,1.0,14.196,14.224,14.168,ios,1.0,0.0,0.0,,True,10.0,3.0,,,7.825,0,0,0,1,0
8700,2019-09-13 00:00:00.000,FIN,0,,,,,8701,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8701,2019-09-13 00:00:00.000,DNK,12,10.0,2.0,2019-09-13 00:00:00.000,2020-10-17 00:00:00.000,8702,0.0,2.0,0.0,10.0,0.0,571.78,7.0,22.308,93.472,47.564,ios,12.0,0.0,0.0,,True,3.0,6.0,36.0,39.0,3.136,0,0,0,6,6
8702,2019-09-13 00:00:00.000,DNK,2,2.0,0.0,2020-01-15 00:00:00.000,2020-05-26 00:00:00.000,8703,0.0,1.0,0.0,1.0,0.0,51.612,2.0,19.266,32.512,25.3,ios,2.0,0.0,0.0,,False,17.0,7.0,132.0,132.0,7.994,0,0,0,2,0
8703,2019-09-13 00:00:00.000,FIN,0,,,,,8704,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8704,2019-09-13 00:00:00.000,FIN,12,12.0,0.0,2019-11-19 00:00:00.000,2020-10-18 00:00:00.000,8705,0.0,2.0,2.0,8.0,0.0,312.708,10.0,12.168,48.768,26.312,ios,12.0,0.0,0.0,"[
  ""american""
]",False,19.0,1.0,30.0,14.0,6.246,0,0,0,6,6
8705,2019-09-13 00:00:00.000,DNK,5,5.0,0.0,2020-02-05 00:00:00.000,2020-10-21 00:00:00.000,8706,0.0,2.0,0.0,3.0,0.0,206.448,3.0,21.294,94.488,41.492,web,4.0,1.0,0.0,"[
  ""american""
]",True,5.0,1.0,65.0,82.0,4.877,0,0,0,5,0
8706,2019-09-13 00:00:00.000,FIN,0,,,,,8707,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8707,2019-09-13 00:00:00.000,GRC,1,1.0,0.0,2019-09-16 00:00:00.000,2019-09-16 00:00:00.000,8708,0.0,1.0,0.0,0.0,0.0,8.096,1.0,8.112,8.128,8.096,android,0.0,0.0,1.0,,False,17.0,3.0,,,6.263,0,0,0,1,0
8708,2019-09-13 00:00:00.000,FIN,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8709,0.0,0.0,0.0,1.0,0.0,61.732,1.0,61.854,61.976,61.732,ios,1.0,0.0,0.0,,True,17.0,2.0,,,9.986,0,0,0,1,0
8709,2019-09-13 00:00:00.000,FIN,1,0.0,1.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8710,0.0,1.0,0.0,0.0,0.0,7.084,1.0,7.098,7.112,7.084,android,0.0,0.0,1.0,,False,11.0,6.0,,,3.848,0,0,0,1,0
8710,2019-09-13 00:00:00.000,GRC,5,5.0,0.0,2019-09-13 00:00:00.000,2019-10-24 00:00:00.000,8711,0.0,0.0,5.0,0.0,0.0,51.612,1.0,8.112,15.24,10.12,ios,5.0,0.0,0.0,,True,7.0,6.0,10.0,10.0,0.207,0,0,0,5,0
8711,2019-09-13 00:00:00.000,DNK,1,1.0,0.0,2019-11-09 00:00:00.000,2019-11-09 00:00:00.000,8712,0.0,1.0,0.0,0.0,0.0,59.708,1.0,59.826,59.944,59.708,ios,1.0,0.0,0.0,,False,6.0,4.0,,,8.449,0,0,0,1,0
8712,2019-09-13 00:00:00.000,DNK,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8713,0.0,0.0,0.0,1.0,0.0,37.444,1.0,37.518,37.592,37.444,android,0.0,0.0,1.0,"[
  ""indian""
]",True,16.0,7.0,,,6.95,0,0,0,1,0
8713,2019-09-13 00:00:00.000,FIN,24,24.0,0.0,2019-09-13 00:00:00.000,2020-10-16 00:00:00.000,8714,1.0,14.0,1.0,8.0,0.0,823.768,9.0,23.322,49.784,34.408,android,0.0,0.0,24.0,"[
  ""italian"",
  ""middle eastern""
]",False,2.0,2.0,17.0,10.0,0.555,0,0,0,12,12
8714,2019-09-13 00:00:00.000,FIN,1,1.0,0.0,2019-11-17 00:00:00.000,2019-11-17 00:00:00.000,8715,0.0,1.0,0.0,0.0,0.0,35.42,1.0,35.49,35.56,35.42,android,0.0,0.0,1.0,,False,19.0,3.0,,,10.087,0,0,0,1,0
8715,2019-09-13 00:00:00.000,DNK,0,,,,,8716,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8716,2019-09-13 00:00:00.000,FIN,0,,,,,8717,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8717,2019-09-13 00:00:00.000,GRC,3,3.0,0.0,2019-09-13 00:00:00.000,2019-09-14 00:00:00.000,8718,0.0,2.0,0.0,1.0,0.0,41.492,2.0,7.098,21.336,14.168,ios,3.0,0.0,0.0,,True,14.0,5.0,1.0,1.0,7.247,0,0,0,3,0
8718,2019-09-13 00:00:00.000,FIN,0,,,,,8719,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8719,2019-09-13 00:00:00.000,FIN,0,,,,,8720,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8720,2019-09-13 00:00:00.000,FIN,2,0.0,2.0,2019-09-13 00:00:00.000,2019-10-18 00:00:00.000,8721,0.0,1.0,0.0,1.0,0.0,18.216,1.0,9.126,9.144,9.108,ios,2.0,0.0,0.0,,False,10.0,7.0,35.0,35.0,0.254,0,0,0,2,0
8721,2019-09-13 00:00:00.000,DNK,7,4.0,3.0,2019-09-13 00:00:00.000,2020-10-30 00:00:00.000,8722,0.0,3.0,0.0,4.0,0.0,170.016,4.0,17.238,35.56,24.288,ios,6.0,1.0,0.0,"[
  ""mexican""
]",True,17.0,3.0,69.0,20.0,4.332,1,3,0,3,0
8722,2019-09-13 00:00:00.000,FIN,3,1.0,2.0,2019-09-13 00:00:00.000,2020-06-27 00:00:00.000,8723,0.0,0.0,0.0,3.0,0.0,90.068,2.0,14.196,40.64,30.36,ios,3.0,0.0,0.0,"[
  ""indian""
]",True,9.0,5.0,144.0,144.0,5.46,0,0,0,3,0
8723,2019-09-13 00:00:00.000,FIN,0,,,,,8724,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8724,2019-09-13 00:00:00.000,FIN,0,,,,,8725,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8725,2019-09-13 00:00:00.000,DNK,0,,,,,8726,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8726,2019-09-13 00:00:00.000,DNK,1,1.0,0.0,2019-09-18 00:00:00.000,2019-09-18 00:00:00.000,8727,0.0,0.0,0.0,1.0,0.0,28.336,1.0,28.392,28.448,28.336,ios,1.0,0.0,0.0,,False,11.0,5.0,,,3.183,0,0,0,1,0
8727,2019-09-13 00:00:00.000,FIN,0,,,,,8728,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8728,2019-09-13 00:00:00.000,GRC,0,,,,,8729,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8729,2019-09-13 00:00:00.000,FIN,0,,,,,8730,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8730,2019-09-13 00:00:00.000,FIN,0,,,,,8731,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8731,2019-09-13 00:00:00.000,DNK,1,0.0,1.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8732,0.0,1.0,0.0,0.0,0.0,43.516,1.0,43.602,43.688,43.516,ios,1.0,0.0,0.0,,True,1.0,1.0,,,2.324,0,0,0,1,0
8732,2019-09-13 00:00:00.000,GBR,0,,,,,8733,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8733,2019-09-13 00:00:00.000,GRC,2,2.0,0.0,2019-09-14 00:00:00.000,2020-02-22 00:00:00.000,8734,0.0,1.0,0.0,1.0,0.0,15.18,2.0,7.098,8.128,7.084,ios,2.0,0.0,0.0,,True,22.0,2.0,161.0,161.0,10.715,0,0,0,2,0
8734,2019-09-13 00:00:00.000,DNK,6,6.0,0.0,2019-09-13 00:00:00.000,2020-01-31 00:00:00.000,8735,0.0,3.0,0.0,3.0,0.0,177.1,5.0,18.252,45.72,29.348,ios,6.0,0.0,0.0,,True,22.0,2.0,28.0,15.0,9.579,0,0,0,3,3
8735,2019-09-13 00:00:00.000,GRC,4,4.0,0.0,2019-09-23 00:00:00.000,2020-09-02 00:00:00.000,8736,0.0,3.0,0.0,1.0,0.0,43.516,3.0,7.098,13.208,11.132,ios,4.0,0.0,0.0,,True,22.0,2.0,173.0,173.0,1.445,0,0,0,4,0
8736,2019-09-13 00:00:00.000,DNK,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8737,0.0,0.0,0.0,1.0,0.0,16.192,1.0,16.224,16.256,16.192,ios,1.0,0.0,0.0,,False,5.0,2.0,,,2.765,0,0,0,1,0
8737,2019-09-13 00:00:00.000,FIN,1,1.0,0.0,2020-09-04 00:00:00.000,2020-09-04 00:00:00.000,8738,0.0,1.0,0.0,0.0,0.0,47.564,1.0,47.658,47.752,47.564,android,0.0,0.0,1.0,"[
  ""american""
]",True,18.0,2.0,,,8.434,0,0,0,1,0
8738,2019-09-13 00:00:00.000,DNK,47,47.0,0.0,2019-09-13 00:00:00.000,2020-10-20 00:00:00.000,8739,6.0,22.0,1.0,16.0,0.0,1771.0,30.0,18.252,83.312,37.444,android,0.0,29.0,18.0,"[
  ""american"",
  ""mexican"",
  ""indian""
]",True,11.0,1.0,9.0,3.0,6.811,0,23,1,23,0
8739,2019-09-13 00:00:00.000,DNK,3,3.0,0.0,2019-09-13 00:00:00.000,2019-11-16 00:00:00.000,8740,0.0,1.0,0.0,2.0,0.0,72.864,3.0,20.28,31.496,24.288,ios,3.0,0.0,0.0,"[
  ""japanese""
]",False,2.0,5.0,32.0,32.0,10.525,0,0,0,3,0
8740,2019-09-13 00:00:00.000,DNK,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8741,0.0,0.0,0.0,1.0,0.0,53.636,1.0,53.742,53.848,53.636,ios,1.0,0.0,0.0,,False,3.0,2.0,,,1.466,0,0,0,1,0
8741,2019-09-13 00:00:00.000,FIN,2,2.0,0.0,2019-09-13 00:00:00.000,2020-01-29 00:00:00.000,8742,0.0,0.0,0.0,2.0,0.0,51.612,2.0,19.266,31.496,25.3,web,1.0,1.0,0.0,"[
  ""japanese""
]",True,19.0,7.0,138.0,138.0,0.563,0,0,0,2,0
8742,2019-09-13 00:00:00.000,FIN,1,1.0,0.0,2020-08-25 00:00:00.000,2020-08-25 00:00:00.000,8743,0.0,1.0,0.0,0.0,0.0,17.204,1.0,17.238,17.272,17.204,android,0.0,0.0,1.0,,False,6.0,3.0,,,0.314,0,0,0,1,0
8743,2019-09-13 00:00:00.000,GRC,0,,,,,8744,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8744,2019-09-13 00:00:00.000,DNK,15,15.0,0.0,2019-12-29 00:00:00.000,2020-10-27 00:00:00.000,8745,0.0,5.0,4.0,6.0,0.0,517.132,7.0,15.21,49.784,34.408,android,15.0,0.0,0.0,,False,20.0,4.0,22.0,15.0,9.834,1,7,0,7,0
8745,2019-09-13 00:00:00.000,DNK,0,,,,,8746,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8746,2019-09-13 00:00:00.000,FIN,8,5.0,3.0,2020-03-07 00:00:00.000,2020-10-25 00:00:00.000,8747,0.0,2.0,2.0,4.0,0.0,184.184,6.0,14.196,50.8,23.276,ios,8.0,0.0,0.0,,True,15.0,4.0,33.0,20.0,8.799,0,0,0,4,4
8747,2019-09-13 00:00:00.000,FIN,0,,,,,8748,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8748,2019-09-13 00:00:00.000,FIN,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8749,0.0,0.0,0.0,1.0,0.0,36.432,1.0,36.504,36.576,36.432,web,0.0,1.0,0.0,,True,8.0,6.0,,,0.672,0,0,0,1,0
8749,2019-09-13 00:00:00.000,FIN,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8750,0.0,0.0,0.0,1.0,0.0,55.66,1.0,55.77,55.88,55.66,ios,1.0,0.0,0.0,,True,4.0,5.0,,,1.04,0,0,0,1,0
8750,2019-09-13 00:00:00.000,FIN,0,,,,,8751,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8751,2019-09-13 00:00:00.000,FIN,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8752,0.0,0.0,0.0,1.0,0.0,48.576,1.0,48.672,48.768,48.576,web,0.0,1.0,0.0,,True,11.0,4.0,,,10.949,0,0,0,1,0
8752,2019-09-13 00:00:00.000,DNK,16,16.0,0.0,2019-09-27 00:00:00.000,2020-05-24 00:00:00.000,8753,0.0,0.0,3.0,13.0,0.0,550.528,5.0,27.378,48.768,34.408,android,0.0,0.0,16.0,,False,6.0,1.0,16.0,9.0,8.607,0,0,0,8,8
8753,2019-09-13 00:00:00.000,DNK,0,,,,,8754,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8754,2019-09-13 00:00:00.000,FIN,0,,,,,8755,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
8755,2019-09-13 00:00:00.000,FIN,2,2.0,0.0,2019-09-13 00:00:00.000,2019-09-29 00:00:00.000,8756,0.0,0.0,0.0,2.0,0.0,248.952,1.0,114.582,135.128,124.476,web,0.0,2.0,0.0,"[
  ""indian""
]",True,13.0,2.0,16.0,16.0,8.549,0,0,0,2,0
8756,2019-09-13 00:00:00.000,FIN,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8757,0.0,0.0,0.0,1.0,0.0,32.384,1.0,32.448,32.512,32.384,web,0.0,1.0,0.0,,True,6.0,1.0,,,7.268,0,0,0,1,0
8757,2019-09-13 00:00:00.000,FIN,54,54.0,0.0,2019-09-13 00:00:00.000,2020-10-24 00:00:00.000,8758,2.0,9.0,6.0,37.0,0.0,1077.78,24.0,14.196,47.752,20.24,ios,54.0,0.0,0.0,"[
  ""indian"",
  ""middle eastern"",
  ""italian"",
  ""american"",
  ""mexican""
]",True,1.0,2.0,8.0,2.0,4.754,0,0,0,27,27
8758,2019-09-13 00:00:00.000,DNK,0,,,,,8759,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8759,2019-09-13 00:00:00.000,FIN,7,7.0,0.0,2020-06-27 00:00:00.000,2020-10-29 00:00:00.000,8760,0.0,5.0,0.0,2.0,0.0,218.592,6.0,14.196,67.056,31.372,android,0.0,0.0,7.0,,True,18.0,3.0,21.0,9.0,8.833,1,3,0,3,0
8760,2019-09-13 00:00:00.000,DNK,0,,,,,8761,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8761,2019-09-13 00:00:00.000,DNK,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8762,0.0,1.0,0.0,0.0,0.0,46.552,1.0,46.644,46.736,46.552,ios,1.0,0.0,0.0,,False,0.0,5.0,,,2.969,0,0,0,1,0
8762,2019-09-13 00:00:00.000,DNK,11,9.0,2.0,2019-10-05 00:00:00.000,2020-06-09 00:00:00.000,8763,0.0,2.0,0.0,9.0,0.0,522.192,5.0,30.42,81.28,47.564,ios,10.0,1.0,0.0,,True,16.0,7.0,25.0,17.0,5.243,1,5,0,5,0
8763,2019-09-13 00:00:00.000,DNK,0,,,,,8764,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8764,2019-09-13 00:00:00.000,FIN,0,,,,,8765,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8765,2019-09-13 00:00:00.000,FIN,15,5.0,10.0,2019-09-20 00:00:00.000,2020-09-13 00:00:00.000,8766,0.0,3.0,7.0,4.0,0.0,237.82,5.0,8.112,37.592,16.192,ios,15.0,0.0,0.0,,True,16.0,3.0,26.0,15.0,8.428,1,7,0,7,0
8766,2019-09-13 00:00:00.000,FIN,3,1.0,2.0,2019-09-13 00:00:00.000,2020-03-11 00:00:00.000,8767,0.0,0.0,0.0,3.0,0.0,112.332,3.0,27.378,48.768,37.444,android,0.0,0.0,3.0,,True,6.0,2.0,90.0,90.0,0.123,0,0,0,3,0
8767,2019-09-13 00:00:00.000,FIN,0,,,,,8768,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8768,2019-09-13 00:00:00.000,DNK,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8769,0.0,0.0,0.0,1.0,0.0,46.552,1.0,46.644,46.736,46.552,ios,1.0,0.0,0.0,,False,8.0,1.0,,,4.768,0,0,0,1,0
8769,2019-09-13 00:00:00.000,DNK,1,0.0,1.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8770,0.0,1.0,0.0,0.0,0.0,50.6,1.0,50.7,50.8,50.6,web,0.0,1.0,0.0,,True,0.0,6.0,,,5.234,0,0,0,1,0
8770,2019-09-13 00:00:00.000,FIN,0,,,,,8771,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8771,2019-09-13 00:00:00.000,DNK,8,8.0,0.0,2019-09-28 00:00:00.000,2020-10-24 00:00:00.000,8772,0.0,4.0,1.0,3.0,0.0,169.004,8.0,16.224,39.624,21.252,ios,8.0,0.0,0.0,,True,9.0,7.0,56.0,31.0,9.389,0,0,0,4,4
8772,2019-09-13 00:00:00.000,DNK,0,,,,,8773,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8773,2019-09-13 00:00:00.000,FIN,40,38.0,2.0,2019-09-13 00:00:00.000,2020-10-24 00:00:00.000,8774,0.0,12.0,10.0,18.0,0.0,908.776,11.0,12.168,53.848,22.264,ios,40.0,0.0,0.0,"[
  ""american"",
  ""italian"",
  ""mexican""
]",True,22.0,6.0,10.0,8.0,11.182,0,0,0,20,20
8774,2019-09-13 00:00:00.000,DNK,1,1.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8775,0.0,0.0,0.0,1.0,0.0,39.468,1.0,39.546,39.624,39.468,ios,1.0,0.0,0.0,,True,13.0,4.0,,,5.683,0,0,0,1,0
8775,2019-09-13 00:00:00.000,FIN,2,2.0,0.0,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,8776,0.0,0.0,0.0,2.0,0.0,42.504,2.0,19.266,23.368,21.252,android,0.0,0.0,2.0,,True,6.0,7.0,0.0,0.0,5.272,0,0,0,2,0
8776,2019-09-13 00:00:00.000,DNK,52,52.0,0.0,2019-09-13 00:00:00.000,2020-10-25 00:00:00.000,8777,1.0,17.0,0.0,34.0,0.0,1382.392,17.0,14.196,41.656,26.312,web,4.0,48.0,0.0,"[
  ""mexican"",
  ""american""
]",True,17.0,7.0,8.0,6.0,4.819,0,0,0,26,26
8777,2019-09-13 00:00:00.000,DNK,0,,,,,8778,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
8778,2019-09-13 00:00:00.000,FIN,9,8.0,1.0,2019-09-29 00:00:00.000,2020-09-14 00:00:00.000,8779,0.0,3.0,0.0,6.0,0.0,242.88,9.0,14.196,43.688,27.324,ios,9.0,0.0,0.0,"[
  ""italian""
]",True,19.0,3.0,44.0,10.0,9.816,1,4,0,4,0
